"year","sex","education","vocabulary"
1988,"Female",19,10
1988,"Male",8,10
1988,"Female",7,0
1988,"Female",11,0
1988,"Female",11,6
1988,"Female",9,6
1988,"Female",11,6
1988,"Male",14,8
1988,"Female",12,1
1988,"Female",12,9
1988,"Male",14,6
1988,"Female",16,10
1988,"Male",16,10
1988,"Male",7,10
1988,"Male",10,7
1988,"Female",12,6
1988,"Male",13,4
1988,"Female",15,6
1988,"Female",8,7
1988,"Male",9,1
1988,"Female",14,7
1988,"Male",10,6
1988,"Female",16,5
1988,"Male",11,9
1988,"Female",10,7
1988,"Male",13,8
1988,"Female",12,7
1988,"Male",12,4
1988,"Female",12,6
1988,"Female",12,6
1988,"Female",12,6
1988,"Male",14,7
1988,"Male",12,3
1988,"Male",12,6
1988,"Female",8,4
1988,"Male",10,5
1988,"Male",11,1
1988,"Female",14,4
1988,"Male",12,1
1988,"Male",15,8
1988,"Male",14,5
1988,"Female",10,0
1988,"Female",11,2
1988,"Female",11,6
1988,"Female",12,5
1988,"Male",10,5
1988,"Male",10,3
1988,"Male",12,6
1988,"Female",12,5
1988,"Male",12,5
1988,"Male",16,6
1988,"Male",12,7
1988,"Female",9,6
1988,"Female",13,5
1988,"Male",13,8
1988,"Male",11,1
1988,"Male",9,4
1988,"Female",7,2
1988,"Male",12,4
1988,"Female",14,4
1988,"Female",9,2
1988,"Female",16,6
1988,"Female",14,6
1988,"Male",11,4
1988,"Female",12,5
1988,"Female",12,6
1988,"Male",12,6
1988,"Male",16,6
1988,"Male",14,6
1988,"Female",7,6
1988,"Male",7,6
1988,"Female",12,6
1988,"Female",16,7
1988,"Female",20,6
1988,"Female",10,5
1988,"Male",15,8
1988,"Female",14,7
1988,"Female",12,3
1988,"Female",13,7
1988,"Female",9,5
1988,"Male",16,0
1988,"Male",7,2
1988,"Female",9,6
1988,"Female",8,3
1988,"Female",12,1
1988,"Female",8,2
1988,"Female",10,3
1988,"Male",12,3
1988,"Female",11,1
1988,"Female",7,3
1988,"Female",14,6
1988,"Female",11,6
1988,"Female",14,7
1988,"Female",14,9
1988,"Male",12,6
1988,"Female",11,5
1988,"Female",9,6
1988,"Female",12,5
1988,"Female",16,7
1988,"Female",16,6
1988,"Female",7,3
1988,"Male",20,8
1988,"Male",13,4
1988,"Male",16,7
1988,"Male",5,2
1988,"Male",19,7
1988,"Female",16,9
1988,"Female",11,4
1988,"Female",18,6
1988,"Male",16,7
1988,"Female",15,8
1988,"Female",12,4
1988,"Male",14,6
1988,"Male",12,6
1988,"Male",16,5
1988,"Male",13,5
1988,"Female",12,6
1988,"Male",11,6
1988,"Male",12,2
1988,"Male",8,5
1988,"Female",11,2
1988,"Female",11,3
1988,"Male",14,6
1988,"Male",9,5
1988,"Female",11,4
1988,"Female",14,6
1988,"Male",12,6
1988,"Male",11,7
1988,"Female",11,4
1988,"Male",10,6
1988,"Female",16,9
1988,"Male",16,8
1988,"Female",12,8
1988,"Female",12,7
1988,"Female",14,7
1988,"Female",14,7
1988,"Male",9,4
1988,"Male",16,6
1988,"Male",16,8
1988,"Female",14,9
1988,"Female",14,7
1988,"Female",12,2
1988,"Female",8,6
1988,"Female",15,7
1988,"Female",14,6
1988,"Female",13,6
1988,"Male",12,6
1988,"Female",12,7
1988,"Female",12,6
1988,"Male",16,10
1988,"Female",16,6
1988,"Female",12,7
1988,"Female",14,6
1988,"Male",12,5
1988,"Male",12,9
1988,"Female",12,8
1988,"Male",17,9
1988,"Female",18,10
1988,"Male",17,7
1988,"Male",11,4
1988,"Male",20,10
1988,"Male",12,7
1988,"Male",20,6
1988,"Female",14,6
1988,"Male",14,4
1988,"Male",14,6
1988,"Male",12,9
1988,"Female",12,6
1988,"Female",18,7
1988,"Male",7,4
1988,"Female",9,8
1988,"Male",14,5
1988,"Male",12,7
1988,"Female",12,8
1988,"Female",16,10
1988,"Female",13,7
1988,"Male",15,5
1988,"Male",15,6
1988,"Male",16,6
1988,"Female",13,5
1988,"Male",12,8
1988,"Male",16,1
1988,"Female",13,9
1988,"Female",11,5
1988,"Male",12,6
1988,"Male",20,10
1988,"Female",12,7
1988,"Male",11,5
1988,"Female",12,6
1988,"Male",20,9
1988,"Female",12,5
1988,"Male",12,6
1988,"Male",12,6
1988,"Female",9,4
1988,"Male",14,4
1988,"Male",16,8
1988,"Female",10,5
1988,"Female",12,6
1988,"Female",12,5
1988,"Male",13,5
1988,"Female",8,5
1988,"Male",14,7
1988,"Female",12,8
1988,"Male",12,6
1988,"Female",11,6
1988,"Female",8,5
1988,"Male",11,5
1988,"Male",9,6
1988,"Female",12,6
1988,"Female",15,8
1988,"Female",13,6
1988,"Male",14,9
1988,"Female",6,4
1988,"Male",11,6
1988,"Male",12,10
1988,"Male",13,7
1988,"Male",14,6
1988,"Female",16,10
1988,"Female",16,8
1988,"Female",16,8
1988,"Female",14,2
1988,"Female",16,4
1988,"Male",16,8
1988,"Male",14,7
1988,"Female",12,4
1988,"Male",12,9
1988,"Female",12,6
1988,"Female",12,3
1988,"Female",12,5
1988,"Female",16,8
1988,"Male",16,6
1988,"Female",14,5
1988,"Male",17,8
1988,"Female",16,10
1988,"Female",16,8
1988,"Male",16,6
1988,"Male",12,5
1988,"Female",16,7
1988,"Female",12,7
1988,"Male",12,4
1988,"Female",13,10
1988,"Male",16,6
1988,"Female",12,6
1988,"Female",16,9
1988,"Female",12,6
1988,"Male",12,6
1988,"Female",13,7
1988,"Female",18,4
1988,"Female",12,4
1988,"Male",16,10
1988,"Female",11,5
1988,"Female",6,5
1988,"Female",11,6
1988,"Female",12,8
1988,"Female",12,5
1988,"Male",10,6
1988,"Male",10,8
1988,"Male",12,7
1988,"Male",9,6
1988,"Male",10,4
1988,"Female",9,0
1988,"Female",12,9
1988,"Female",12,7
1988,"Female",12,6
1988,"Male",12,6
1988,"Female",12,5
1988,"Female",12,5
1988,"Female",14,6
1988,"Female",18,10
1988,"Female",12,1
1988,"Female",12,0
1988,"Female",15,7
1988,"Female",13,3
1988,"Female",9,8
1988,"Male",20,8
1988,"Female",16,10
1988,"Male",12,3
1988,"Female",15,5
1988,"Male",12,4
1988,"Female",12,6
1988,"Male",12,4
1988,"Male",13,5
1988,"Female",9,5
1988,"Male",16,4
1988,"Male",12,5
1988,"Male",18,9
1988,"Female",8,5
1988,"Female",12,10
1988,"Female",6,3
1988,"Female",17,6
1988,"Male",18,7
1988,"Female",12,5
1988,"Female",8,6
1988,"Female",13,7
1988,"Female",16,7
1988,"Male",12,2
1988,"Female",12,6
1988,"Female",8,5
1988,"Female",15,6
1988,"Female",14,6
1988,"Male",12,6
1988,"Female",12,7
1988,"Male",15,7
1988,"Male",14,8
1988,"Male",14,8
1988,"Male",7,1
1988,"Female",9,6
1988,"Male",11,3
1988,"Female",11,6
1988,"Male",12,5
1988,"Female",14,7
1988,"Female",11,2
1988,"Male",17,5
1988,"Female",12,6
1988,"Male",10,5
1988,"Female",8,5
1988,"Male",13,6
1988,"Male",14,9
1988,"Female",12,4
1988,"Male",12,10
1988,"Female",12,5
1988,"Female",16,7
1988,"Male",13,7
1988,"Female",16,7
1988,"Male",12,3
1988,"Female",12,5
1988,"Female",8,4
1988,"Female",8,2
1988,"Male",12,8
1988,"Male",9,3
1988,"Female",8,6
1988,"Male",6,5
1988,"Male",12,5
1988,"Female",5,5
1988,"Male",10,5
1988,"Female",10,2
1988,"Male",11,5
1988,"Male",9,6
1988,"Male",11,2
1988,"Female",17,6
1988,"Female",15,2
1988,"Male",15,6
1988,"Female",20,9
1988,"Female",16,7
1988,"Female",12,6
1988,"Male",11,6
1988,"Male",10,5
1988,"Male",11,6
1988,"Male",16,2
1988,"Female",12,6
1988,"Male",10,3
1988,"Female",12,4
1988,"Female",14,7
1988,"Female",9,1
1988,"Male",10,2
1988,"Female",14,5
1988,"Male",12,4
1988,"Female",11,6
1988,"Female",19,7
1988,"Male",7,0
1988,"Female",12,3
1988,"Male",13,5
1988,"Female",12,7
1988,"Male",8,5
1988,"Female",13,5
1988,"Female",14,6
1988,"Female",12,6
1988,"Male",12,4
1988,"Male",12,4
1988,"Female",12,6
1988,"Female",9,5
1988,"Male",16,7
1988,"Male",13,5
1988,"Female",19,10
1988,"Female",12,6
1988,"Male",12,2
1988,"Male",12,3
1988,"Female",12,7
1988,"Female",8,4
1988,"Male",12,6
1988,"Female",8,4
1988,"Male",11,4
1988,"Female",12,4
1988,"Male",7,3
1988,"Male",8,3
1988,"Female",12,4
1988,"Male",12,5
1988,"Male",14,5
1988,"Male",16,7
1988,"Female",13,5
1988,"Male",12,5
1988,"Male",13,4
1988,"Female",8,6
1988,"Female",13,8
1988,"Male",12,2
1988,"Male",3,3
1988,"Male",12,5
1988,"Female",10,6
1988,"Male",12,7
1988,"Male",5,5
1988,"Female",10,5
1988,"Male",10,3
1988,"Female",17,7
1988,"Female",17,5
1988,"Male",7,6
1988,"Female",11,5
1988,"Female",12,7
1988,"Male",12,5
1988,"Male",12,5
1988,"Male",12,5
1988,"Female",13,4
1988,"Female",16,10
1988,"Female",15,6
1988,"Male",16,8
1988,"Female",14,4
1988,"Male",15,6
1988,"Male",13,10
1988,"Male",6,3
1988,"Male",20,9
1988,"Male",16,6
1988,"Male",17,8
1988,"Female",12,5
1988,"Male",12,5
1988,"Female",10,4
1988,"Male",12,3
1988,"Male",6,3
1988,"Male",12,3
1988,"Male",11,3
1988,"Female",9,4
1988,"Female",12,4
1988,"Male",12,6
1988,"Female",14,2
1988,"Male",10,3
1988,"Male",12,4
1988,"Male",10,4
1988,"Female",15,6
1988,"Female",16,6
1988,"Female",16,6
1988,"Male",14,6
1988,"Male",13,6
1988,"Female",17,8
1988,"Female",7,6
1988,"Female",13,5
1988,"Female",11,5
1988,"Female",12,6
1988,"Male",15,7
1988,"Female",13,6
1988,"Female",15,5
1988,"Male",14,4
1988,"Female",13,7
1988,"Female",12,5
1988,"Female",14,4
1988,"Female",13,6
1988,"Male",14,5
1988,"Female",14,6
1988,"Female",15,7
1988,"Female",8,4
1988,"Female",13,7
1988,"Female",6,2
1988,"Female",14,7
1988,"Male",13,4
1988,"Female",12,6
1988,"Male",12,8
1988,"Male",12,6
1988,"Female",16,7
1988,"Female",11,5
1988,"Male",17,6
1988,"Female",13,3
1988,"Female",16,10
1989,"Male",10,1
1989,"Male",16,6
1989,"Female",13,7
1989,"Male",12,4
1989,"Female",9,6
1989,"Male",12,5
1989,"Female",14,6
1989,"Female",5,2
1989,"Female",12,4
1989,"Female",16,5
1989,"Female",6,4
1989,"Female",12,6
1989,"Male",14,5
1989,"Male",14,8
1989,"Female",8,3
1989,"Male",4,1
1989,"Female",14,9
1989,"Female",18,3
1989,"Male",16,7
1989,"Male",18,10
1989,"Male",14,8
1989,"Female",16,9
1989,"Male",12,9
1989,"Female",14,7
1989,"Female",7,8
1989,"Male",8,6
1989,"Female",10,5
1989,"Female",16,6
1989,"Female",16,10
1989,"Male",13,4
1989,"Female",13,5
1989,"Female",14,5
1989,"Female",12,1
1989,"Female",14,5
1989,"Male",14,4
1989,"Female",10,9
1989,"Male",9,5
1989,"Female",8,0
1989,"Female",12,2
1989,"Female",8,3
1989,"Female",12,0
1989,"Female",14,5
1989,"Male",16,6
1989,"Male",14,7
1989,"Male",14,5
1989,"Female",12,0
1989,"Female",13,5
1989,"Male",17,7
1989,"Female",10,2
1989,"Female",14,7
1989,"Male",12,4
1989,"Male",10,7
1989,"Male",10,7
1989,"Female",13,5
1989,"Female",13,6
1989,"Male",9,5
1989,"Male",12,6
1989,"Male",14,6
1989,"Male",4,0
1989,"Male",12,6
1989,"Female",13,7
1989,"Female",15,6
1989,"Female",11,3
1989,"Female",7,2
1989,"Female",8,4
1989,"Female",12,7
1989,"Female",8,3
1989,"Male",11,4
1989,"Male",13,4
1989,"Male",15,5
1989,"Male",12,7
1989,"Male",18,10
1989,"Female",11,5
1989,"Female",16,9
1989,"Male",16,9
1989,"Female",12,6
1989,"Male",15,10
1989,"Female",12,8
1989,"Female",14,6
1989,"Male",12,9
1989,"Female",17,10
1989,"Male",13,5
1989,"Female",14,6
1989,"Male",12,4
1989,"Female",12,5
1989,"Female",12,5
1989,"Female",13,8
1989,"Female",10,7
1989,"Male",10,7
1989,"Female",12,6
1989,"Male",12,6
1989,"Female",12,5
1989,"Female",13,6
1989,"Male",13,7
1989,"Female",14,8
1989,"Female",16,7
1989,"Female",16,6
1989,"Male",13,6
1989,"Male",12,4
1989,"Female",13,8
1989,"Female",14,8
1989,"Male",17,4
1989,"Female",15,8
1989,"Male",12,9
1989,"Female",13,7
1989,"Male",18,9
1989,"Male",19,8
1989,"Female",16,9
1989,"Male",16,10
1989,"Female",15,8
1989,"Male",13,6
1989,"Female",20,10
1989,"Male",14,6
1989,"Female",15,8
1989,"Male",19,10
1989,"Female",14,8
1989,"Female",16,8
1989,"Female",16,7
1989,"Male",12,5
1989,"Female",13,5
1989,"Female",8,2
1989,"Male",13,8
1989,"Female",16,4
1989,"Female",15,2
1989,"Male",12,5
1989,"Female",12,4
1989,"Female",14,4
1989,"Female",14,6
1989,"Female",16,9
1989,"Male",18,8
1989,"Female",12,5
1989,"Female",20,9
1989,"Male",9,3
1989,"Male",17,8
1989,"Female",12,6
1989,"Female",17,5
1989,"Female",13,6
1989,"Male",17,5
1989,"Male",18,7
1989,"Male",17,6
1989,"Female",10,0
1989,"Female",18,8
1989,"Female",13,8
1989,"Male",17,9
1989,"Female",4,1
1989,"Male",14,6
1989,"Female",10,1
1989,"Male",13,6
1989,"Female",8,1
1989,"Female",12,7
1989,"Female",16,9
1989,"Female",14,0
1989,"Male",11,6
1989,"Male",12,7
1989,"Female",13,10
1989,"Male",14,4
1989,"Female",15,9
1989,"Female",11,6
1989,"Female",14,3
1989,"Male",12,5
1989,"Female",13,9
1989,"Female",13,8
1989,"Female",9,2
1989,"Female",12,6
1989,"Female",16,9
1989,"Male",16,7
1989,"Male",20,4
1989,"Male",18,5
1989,"Female",12,8
1989,"Female",14,10
1989,"Male",12,7
1989,"Female",11,1
1989,"Female",16,3
1989,"Female",12,6
1989,"Female",18,5
1989,"Male",19,10
1989,"Male",16,9
1989,"Female",12,7
1989,"Male",16,7
1989,"Male",12,6
1989,"Male",10,7
1989,"Female",18,7
1989,"Female",13,7
1989,"Female",9,1
1989,"Female",13,5
1989,"Female",12,2
1989,"Female",12,7
1989,"Male",14,7
1989,"Female",14,7
1989,"Female",18,9
1989,"Male",14,6
1989,"Male",19,10
1989,"Male",12,6
1989,"Male",14,4
1989,"Female",11,7
1989,"Female",16,9
1989,"Male",13,7
1989,"Male",16,7
1989,"Female",19,9
1989,"Female",12,6
1989,"Female",12,8
1989,"Female",12,8
1989,"Female",12,7
1989,"Female",12,7
1989,"Male",14,6
1989,"Female",19,9
1989,"Female",15,6
1989,"Female",12,4
1989,"Male",17,8
1989,"Female",14,9
1989,"Female",7,8
1989,"Male",13,9
1989,"Male",12,5
1989,"Male",16,6
1989,"Male",14,7
1989,"Female",15,6
1989,"Female",16,8
1989,"Male",8,5
1989,"Female",12,7
1989,"Female",18,9
1989,"Female",12,9
1989,"Female",20,4
1989,"Female",17,10
1989,"Female",16,10
1989,"Male",18,6
1989,"Male",11,0
1989,"Female",14,4
1989,"Female",16,7
1989,"Male",16,8
1989,"Female",12,5
1989,"Female",15,8
1989,"Male",14,6
1989,"Male",12,6
1989,"Female",12,5
1989,"Male",12,5
1989,"Female",9,5
1989,"Female",8,10
1989,"Male",16,10
1989,"Female",12,6
1989,"Male",13,7
1989,"Female",12,7
1989,"Male",13,6
1989,"Male",14,7
1989,"Female",18,9
1989,"Male",19,6
1989,"Male",13,6
1989,"Female",14,6
1989,"Female",12,10
1989,"Female",11,6
1989,"Female",12,1
1989,"Male",15,4
1989,"Female",14,5
1989,"Female",8,0
1989,"Female",10,2
1989,"Female",8,8
1989,"Male",14,8
1989,"Male",17,5
1989,"Male",14,6
1989,"Male",13,7
1989,"Male",12,6
1989,"Female",16,9
1989,"Male",18,9
1989,"Male",15,5
1989,"Female",12,7
1989,"Male",12,7
1989,"Female",8,2
1989,"Female",16,9
1989,"Female",5,2
1989,"Female",9,3
1989,"Male",13,7
1989,"Male",18,6
1989,"Male",16,10
1989,"Female",13,7
1989,"Male",14,10
1989,"Female",13,9
1989,"Male",13,9
1989,"Male",12,7
1989,"Female",16,5
1989,"Female",12,5
1989,"Female",9,5
1989,"Female",9,6
1989,"Male",14,8
1989,"Female",12,9
1989,"Male",12,6
1989,"Female",9,5
1989,"Female",12,5
1989,"Male",12,7
1989,"Male",16,8
1989,"Female",12,4
1989,"Female",12,9
1989,"Female",12,5
1989,"Female",12,6
1989,"Female",12,7
1989,"Male",12,5
1989,"Male",9,4
1989,"Female",12,6
1989,"Male",13,7
1989,"Female",14,8
1989,"Male",6,1
1989,"Female",12,8
1989,"Female",14,7
1989,"Female",12,10
1989,"Female",12,6
1989,"Female",12,5
1989,"Female",14,6
1989,"Female",13,9
1989,"Male",12,8
1989,"Female",12,4
1989,"Female",12,5
1989,"Female",12,6
1989,"Male",20,10
1989,"Male",13,6
1989,"Male",16,8
1989,"Female",11,7
1989,"Female",12,6
1989,"Female",17,10
1989,"Female",13,4
1989,"Female",16,5
1989,"Female",16,8
1989,"Female",16,5
1989,"Female",18,9
1989,"Female",17,7
1989,"Male",16,10
1989,"Female",14,8
1989,"Female",12,7
1989,"Male",12,7
1989,"Male",14,8
1989,"Female",12,6
1989,"Male",8,5
1989,"Male",15,8
1989,"Male",15,7
1989,"Female",13,4
1989,"Female",9,5
1989,"Female",9,4
1989,"Female",11,6
1989,"Female",11,8
1989,"Female",18,10
1989,"Female",14,6
1989,"Female",10,4
1989,"Female",12,6
1989,"Female",12,6
1989,"Female",14,8
1989,"Male",14,8
1989,"Female",8,7
1989,"Female",10,4
1989,"Male",16,6
1989,"Female",12,9
1989,"Male",16,8
1989,"Male",19,8
1989,"Male",14,7
1989,"Female",12,7
1989,"Female",12,6
1989,"Female",14,7
1989,"Female",14,7
1989,"Male",12,6
1989,"Female",11,7
1989,"Male",16,6
1989,"Female",12,6
1989,"Female",12,6
1989,"Male",13,6
1989,"Female",13,5
1989,"Male",14,7
1989,"Male",12,4
1989,"Male",14,7
1989,"Female",12,5
1989,"Male",15,5
1989,"Male",12,5
1989,"Female",16,7
1989,"Male",16,8
1989,"Female",17,9
1989,"Female",12,4
1989,"Male",9,4
1989,"Female",12,5
1989,"Female",12,6
1989,"Male",17,9
1989,"Male",14,6
1989,"Female",12,8
1989,"Female",12,7
1989,"Male",10,4
1989,"Female",16,8
1989,"Male",12,6
1989,"Male",12,5
1989,"Female",16,7
1989,"Female",12,6
1989,"Female",13,7
1989,"Female",14,6
1989,"Male",17,7
1989,"Female",14,7
1989,"Male",18,7
1989,"Male",10,3
1989,"Male",14,9
1989,"Female",12,8
1989,"Female",12,4
1989,"Male",12,6
1989,"Female",12,7
1989,"Female",12,4
1989,"Male",11,6
1989,"Female",12,5
1989,"Female",13,5
1989,"Female",12,4
1989,"Female",11,7
1989,"Female",12,6
1989,"Female",13,2
1989,"Female",18,4
1989,"Female",6,1
1989,"Male",16,6
1989,"Male",12,8
1989,"Female",12,8
1989,"Male",8,3
1989,"Female",12,8
1989,"Male",16,6
1989,"Female",12,5
1989,"Female",16,7
1989,"Male",19,10
1989,"Female",12,8
1989,"Male",12,5
1989,"Female",12,6
1989,"Female",16,6
1989,"Female",14,8
1989,"Female",15,7
1989,"Male",12,5
1989,"Male",19,10
1989,"Male",8,1
1989,"Male",15,7
1989,"Male",12,7
1989,"Female",12,5
1989,"Male",14,4
1989,"Female",12,3
1989,"Male",20,9
1989,"Female",11,4
1989,"Female",15,2
1989,"Male",14,5
1989,"Female",12,2
1989,"Female",20,8
1989,"Male",15,6
1989,"Male",14,7
1989,"Male",20,10
1989,"Female",11,4
1989,"Female",16,8
1989,"Male",12,2
1989,"Female",12,5
1989,"Male",16,8
1989,"Female",12,6
1989,"Female",16,8
1989,"Female",8,3
1989,"Male",11,3
1989,"Female",5,2
1989,"Female",12,6
1989,"Female",8,4
1989,"Female",12,3
1989,"Female",14,3
1989,"Female",9,1
1989,"Female",12,10
1989,"Male",16,7
1989,"Female",13,5
1989,"Male",12,5
1989,"Female",12,6
1989,"Female",9,5
1989,"Female",11,5
1989,"Male",14,5
1989,"Male",14,3
1989,"Male",17,4
1989,"Female",8,7
1989,"Female",11,3
1989,"Female",12,9
1989,"Female",14,8
1989,"Female",11,7
1989,"Male",12,9
1989,"Female",16,5
1989,"Female",11,6
1989,"Male",14,5
1989,"Male",12,7
1989,"Female",13,5
1989,"Male",13,6
1989,"Female",13,6
1989,"Male",17,10
1989,"Male",12,2
1989,"Male",14,7
1989,"Female",13,8
1989,"Female",12,2
1989,"Female",7,5
1989,"Female",12,7
1989,"Female",7,4
1989,"Female",8,5
1989,"Female",14,3
1989,"Female",12,5
1989,"Male",10,4
1989,"Female",6,4
1989,"Male",16,3
1989,"Male",12,6
1989,"Male",12,2
1989,"Female",12,8
1989,"Female",12,8
1989,"Male",11,4
1989,"Male",12,3
1989,"Male",18,6
1989,"Female",7,0
1989,"Female",12,7
1989,"Female",12,3
1989,"Female",12,5
1989,"Male",12,4
1989,"Male",3,1
1989,"Male",11,4
1989,"Female",14,8
1989,"Male",11,2
1989,"Female",11,6
1989,"Male",10,3
1989,"Female",12,3
1989,"Male",20,10
1989,"Female",16,10
1989,"Female",14,6
1989,"Female",16,10
1989,"Female",16,8
1989,"Female",12,5
1989,"Male",12,0
1989,"Female",11,6
1989,"Male",15,9
1989,"Female",10,6
1989,"Female",12,7
1989,"Female",8,0
1989,"Male",17,5
1989,"Female",12,6
1989,"Male",12,6
1989,"Male",9,7
1989,"Female",10,6
1989,"Female",12,6
1989,"Male",11,3
1989,"Male",12,7
1989,"Male",14,5
1989,"Male",13,7
1989,"Female",13,6
1989,"Male",12,4
1989,"Male",12,6
1989,"Female",11,8
1989,"Male",13,7
1989,"Female",12,6
1989,"Female",18,7
1989,"Female",12,6
1989,"Female",11,2
1989,"Female",12,3
1989,"Female",12,5
1989,"Male",12,6
1989,"Female",12,3
1989,"Female",11,5
1989,"Female",16,6
1989,"Male",10,1
1989,"Male",15,5
1989,"Female",12,6
1989,"Female",12,5
1989,"Male",17,6
1989,"Female",14,5
1989,"Female",12,4
1989,"Female",10,4
1989,"Female",12,8
1989,"Female",10,3
1989,"Male",12,3
1989,"Male",12,8
1989,"Female",12,6
1989,"Male",12,4
1989,"Male",12,7
1989,"Male",17,10
1989,"Male",16,9
1989,"Female",14,6
1989,"Female",12,7
1989,"Female",11,5
1989,"Male",12,6
1989,"Female",16,10
1989,"Male",14,5
1989,"Female",14,8
1989,"Female",12,6
1989,"Female",15,6
1989,"Male",11,7
1989,"Male",14,7
1989,"Female",16,10
1989,"Female",16,9
1989,"Male",12,6
1989,"Male",18,8
1989,"Male",12,4
1989,"Female",12,6
1989,"Female",10,5
1989,"Male",11,4
1989,"Female",12,8
1989,"Male",12,6
1989,"Female",10,4
1989,"Female",12,4
1989,"Female",12,6
1989,"Female",12,5
1989,"Male",6,3
1989,"Male",16,9
1989,"Male",13,6
1989,"Male",15,6
1989,"Female",15,10
1989,"Female",16,10
1989,"Female",14,5
1989,"Female",18,9
1989,"Female",16,5
1989,"Male",14,5
1989,"Female",12,6
1989,"Female",12,6
1989,"Female",14,6
1989,"Female",13,6
1989,"Female",12,4
1989,"Female",15,8
1989,"Female",20,10
1989,"Female",16,6
1989,"Male",12,4
1989,"Male",14,4
1989,"Male",14,4
1989,"Male",12,6
1989,"Male",14,8
1989,"Male",12,6
1989,"Male",14,10
1989,"Female",12,7
1989,"Male",9,7
1989,"Male",12,7
1989,"Female",19,10
1989,"Female",12,10
1989,"Male",16,10
1989,"Male",18,7
1989,"Female",13,3
1989,"Male",4,2
1989,"Female",17,6
1989,"Female",17,6
1989,"Male",16,8
1989,"Female",12,4
1989,"Male",11,4
1989,"Male",13,5
1989,"Male",11,2
1989,"Male",14,8
1989,"Female",16,6
1989,"Female",18,10
1989,"Female",10,5
1989,"Female",9,3
1989,"Male",12,6
1989,"Male",12,7
1989,"Female",13,5
1989,"Male",12,5
1989,"Male",14,5
1989,"Male",16,7
1989,"Male",12,8
1989,"Female",14,3
1989,"Male",12,3
1989,"Male",12,4
1989,"Male",13,5
1989,"Female",18,8
1989,"Male",14,7
1989,"Male",14,9
1989,"Male",12,2
1989,"Female",12,7
1989,"Male",12,4
1989,"Female",12,6
1989,"Male",12,6
1989,"Female",14,7
1989,"Female",16,9
1989,"Male",16,4
1989,"Male",20,9
1989,"Female",13,8
1989,"Female",13,7
1989,"Male",8,4
1989,"Male",20,4
1989,"Male",16,8
1989,"Male",17,8
1989,"Female",13,8
1989,"Female",12,6
1989,"Female",12,7
1989,"Male",12,5
1989,"Male",14,6
1989,"Male",20,10
1989,"Male",12,8
1989,"Male",14,6
1989,"Male",14,8
1989,"Male",14,4
1989,"Female",16,6
1989,"Female",12,4
1989,"Male",15,5
1989,"Male",12,5
1989,"Male",12,2
1989,"Female",10,1
1989,"Female",12,3
1989,"Female",15,7
1989,"Male",12,3
1989,"Female",14,6
1989,"Female",12,6
1989,"Male",17,9
1989,"Male",18,4
1989,"Male",12,6
1989,"Female",16,6
1989,"Female",14,8
1989,"Female",13,7
1989,"Male",15,7
1989,"Female",12,9
1989,"Male",16,8
1989,"Female",12,4
1989,"Male",16,9
1989,"Female",14,7
1989,"Female",12,9
1989,"Male",15,6
1989,"Female",9,7
1989,"Male",14,0
1989,"Male",14,6
1989,"Female",12,6
1989,"Male",11,4
1989,"Female",12,6
1989,"Male",8,5
1989,"Female",17,10
1989,"Female",11,2
1989,"Male",19,7
1989,"Male",20,7
1989,"Female",10,6
1989,"Female",12,6
1989,"Male",12,6
1989,"Female",17,6
1989,"Female",12,7
1989,"Female",11,5
1989,"Male",13,7
1989,"Male",18,3
1989,"Female",12,8
1989,"Female",7,7
1989,"Male",15,6
1989,"Female",11,6
1989,"Female",11,6
1989,"Male",12,4
1989,"Female",12,7
1989,"Male",12,5
1989,"Female",16,5
1989,"Female",11,7
1989,"Female",12,6
1989,"Female",13,5
1989,"Female",12,5
1989,"Male",12,6
1989,"Male",13,5
1989,"Female",13,7
1989,"Male",12,3
1989,"Female",11,1
1989,"Female",14,6
1989,"Female",9,3
1989,"Female",12,7
1989,"Male",12,2
1989,"Female",12,5
1989,"Male",10,6
1989,"Female",13,6
1989,"Male",8,0
1989,"Female",11,4
1989,"Female",13,6
1989,"Male",7,0
1989,"Female",10,4
1989,"Female",8,5
1989,"Female",10,6
1989,"Female",12,7
1989,"Female",16,6
