ride_id,date,duration_min,station_A_id,station_A_name,station_B_id
25625,4/17/2017,5.13,30,San Francisco C…,89
40393,4/3/2017,30.9,6,The Embarcadero…,400
79324,4/20/2017,15.6,15,San Francisco F…,27
19282,4/11/2017,17.8,30,San Francisco C…,370
89665,4/7/2017,13.8,3,Powell St BART …,112
85211,4/19/2017,26.8,3,Powell St BART …,72
82447,4/22/2017,8.52,3,Powell St BART …,10
53101,4/30/2017,12.7,58,Market St at 10…,386
44624,4/23/2017,11.3,5,Powell St BART …,39
49408,4/21/2017,12,21,Montgomery St B…,50
66050,4/15/2017,5.13,58,Market St at 10…,5
77855,4/28/2017,7.5,5,Powell St BART …,350
92987,4/24/2017,5.25,5,Powell St BART …,58
50609,4/22/2017,7.78,21,Montgomery St B…,49
11749,4/23/2017,17.9,21,Montgomery St B…,74
33645,4/8/2017,10.3,21,Montgomery St B…,58
64663,4/25/2017,10.3,3,Powell St BART …,58
54605,4/6/2017,17.7,5,Powell St BART …,70
14939,4/29/2017,8.12,3,Powell St BART …,58
73126,4/16/2017,8.07,21,Montgomery St B…,74
57225,4/6/2017,26.7,15,San Francisco F…,399
63001,4/23/2017,7.72,67,San Francisco C…,126
25987,4/21/2017,16,3,Powell St BART …,123
37685,4/1/2017,5.27,30,San Francisco C…,27
86565,4/5/2017,36.4,3,Powell St BART …,3
13416,4/15/2017,15.6,21,Montgomery St B…,285
97283,4/14/2017,23.7,67,San Francisco C…,399
41245,4/25/2017,17.1,21,Montgomery St B…,355
59679,4/16/2017,15.6,21,Montgomery St B…,74
85016,4/26/2017,13.4,58,Market St at 10…,70
56684,4/19/2017,24.8,16,Steuart St at M…,130
18563,4/29/2017,16.4,67,San Francisco C…,123
67206,4/2/2017,8.8,15,San Francisco F…,370
21638,4/29/2017,25.1,30,San Francisco C…,384
94700,4/10/2017,17.3,5,Powell St BART …,345
65871,4/29/2017,17.7,21,Montgomery St B…,72
33234,4/21/2017,20.5,15,San Francisco F…,399
32886,4/22/2017,13.4,15,San Francisco F…,61
28782,4/8/2017,8.97,16,Steuart St at M…,66
46458,4/22/2017,6.37,3,Powell St BART …,44
18372,4/14/2017,10.3,5,Powell St BART …,31
50088,4/24/2017,4.28,15,San Francisco F…,22
36167,4/22/2017,17.6,16,Steuart St at M…,96
12705,4/12/2017,20.5,16,Steuart St at M…,54
93817,4/17/2017,5.62,58,Market St at 10…,34
96663,4/13/2017,9.52,67,San Francisco C…,88
90150,4/21/2017,16.7,67,San Francisco C…,73
30586,4/7/2017,26.7,16,Steuart St at M…,377
40441,4/22/2017,9.57,21,Montgomery St B…,15
87294,4/11/2017,20.4,16,Steuart St at M…,345
19495,4/19/2017,19.2,3,Powell St BART …,119
74469,4/10/2017,4.57,6,The Embarcadero…,11
43071,4/6/2017,11.3,67,San Francisco C…,17
51688,4/22/2017,4.57,6,The Embarcadero…,9
40484,4/13/2017,13.1,30,San Francisco C…,14
23001,4/12/2017,21.4,15,San Francisco F…,30
37041,4/4/2017,10,67,San Francisco C…,15
17869,4/18/2017,9.77,67,San Francisco C…,126
18213,4/24/2017,9.28,67,San Francisco C…,126
62467,4/23/2017,17.5,21,Montgomery St B…,86
69200,4/29/2017,18.7,16,Steuart St at M…,85
57978,4/15/2017,25.7,58,Market St at 10…,133
41998,4/4/2017,37.5,6,The Embarcadero…,321
95201,4/30/2017,27.8,5,Powell St BART …,412
12250,4/12/2017,17.1,16,Steuart St at M…,84
19869,4/1/2017,4.63,6,The Embarcadero…,371
99697,4/27/2017,8.6,30,San Francisco C…,88
67745,4/21/2017,14.4,6,The Embarcadero…,30
94336,4/8/2017,23.9,16,Steuart St at M…,15
91571,4/2/2017,41.7,21,Montgomery St B…,6
71838,4/18/2017,7.15,67,San Francisco C…,61
70813,4/15/2017,16.9,58,Market St at 10…,11
15080,4/19/2017,9,21,Montgomery St B…,80
64715,4/5/2017,9.47,16,Steuart St at M…,30
94430,4/11/2017,13.7,16,Steuart St at M…,91
88663,4/24/2017,16.8,5,Powell St BART …,109
85324,4/14/2017,29.6,21,Montgomery St B…,323
48773,4/26/2017,13.5,15,San Francisco F…,93
10525,4/3/2017,16.7,5,Powell St BART …,70
55657,4/7/2017,5.78,15,San Francisco F…,28
39117,4/21/2017,18.4,67,San Francisco C…,119
60662,4/14/2017,20.6,16,Steuart St at M…,130
29784,4/22/2017,13.7,6,The Embarcadero…,400
19487,4/26/2017,3.98,30,San Francisco C…,90
39810,4/16/2017,4.65,81,Berry St at 4th…,104
89799,4/14/2017,32.5,15,San Francisco F…,50
37561,4/24/2017,10.6,5,Powell St BART …,52
72378,4/17/2017,10.6,81,Berry St at 4th…,126
67309,4/9/2017,9.18,5,Powell St BART …,383
84621,4/15/2017,9.03,5,Powell St BART …,383
88550,4/12/2017,33,30,San Francisco C…,53
70479,4/8/2017,6.78,3,Powell St BART …,3
25635,4/15/2017,344,3,Powell St BART …,400
13861,4/19/2017,3.77,30,San Francisco C…,50
70136,4/3/2017,11,5,Powell St BART …,88
29404,4/27/2017,25.7,81,Berry St at 4th…,356
61127,4/9/2017,13.8,16,Steuart St at M…,345
80372,4/26/2017,6.73,58,Market St at 10…,55
97306,4/17/2017,5.63,6,The Embarcadero…,22
94565,4/16/2017,15.7,30,San Francisco C…,74
77977,4/26/2017,13.3,81,Berry St at 4th…,355
77146,4/20/2017,13.5,81,Berry St at 4th…,355
49940,4/1/2017,13.4,3,Powell St BART …,22
81724,4/28/2017,4.45,58,Market St at 10…,44
40423,4/1/2017,11.2,67,San Francisco C…,23
59668,4/17/2017,19.4,15,San Francisco F…,399
95850,4/14/2017,14.4,67,San Francisco C…,6
94588,4/20/2017,12.5,67,San Francisco C…,284
17422,4/1/2017,7.65,3,Powell St BART …,30
59013,4/17/2017,7.37,3,Powell St BART …,62
28752,4/7/2017,10.5,6,The Embarcadero…,19
15760,4/25/2017,11.6,15,San Francisco F…,369
99773,4/13/2017,19.8,67,San Francisco C…,131
13660,4/16/2017,18,5,Powell St BART …,375
47118,4/16/2017,9.28,30,San Francisco C…,42
31574,4/22/2017,8.17,5,Powell St BART …,22
35701,4/10/2017,8.1,58,Market St at 10…,67
23601,4/21/2017,28.8,3,Powell St BART …,134
63618,4/27/2017,6.93,21,Montgomery St B…,343
65889,4/15/2017,30.2,21,Montgomery St B…,3
28018,4/4/2017,12.6,81,Berry St at 4th…,110
53976,4/8/2017,7.47,15,San Francisco F…,15
25932,4/27/2017,4.5,58,Market St at 10…,60
41564,4/19/2017,5.55,67,San Francisco C…,62
33091,4/2/2017,7.5,5,Powell St BART …,350
35203,4/23/2017,6.35,58,Market St at 10…,98
50071,4/29/2017,12,3,Powell St BART …,58
74548,4/19/2017,4.83,67,San Francisco C…,321
62224,4/13/2017,9.63,81,Berry St at 4th…,15
50858,4/16/2017,12.8,15,San Francisco F…,364
87169,4/19/2017,11.3,3,Powell St BART …,89
63296,4/15/2017,3.32,16,Steuart St at M…,27
82392,4/12/2017,11.4,21,Montgomery St B…,6
13168,4/11/2017,19,21,Montgomery St B…,122
94021,4/2/2017,20.8,21,Montgomery St B…,63
90849,4/29/2017,21.2,21,Montgomery St B…,47
35372,4/16/2017,10.8,21,Montgomery St B…,6
57139,4/24/2017,5.65,30,San Francisco C…,345
20633,4/13/2017,7.98,30,San Francisco C…,3
11805,4/21/2017,22.7,3,Powell St BART …,387
87457,4/25/2017,15.2,67,San Francisco C…,139
71857,4/13/2017,16.2,67,San Francisco C…,285
76808,4/30/2017,19.6,21,Montgomery St B…,47
81958,4/6/2017,19.8,21,Montgomery St B…,72
82573,4/26/2017,21.5,3,Powell St BART …,356
91960,4/22/2017,7.18,15,San Francisco F…,3
96643,4/3/2017,19,15,San Francisco F…,130
10613,4/29/2017,7.25,15,San Francisco F…,323
84866,4/8/2017,35.6,30,San Francisco C…,81
34444,4/22/2017,12.6,15,San Francisco F…,50
49175,4/3/2017,6.67,21,Montgomery St B…,323
84230,4/24/2017,11.8,21,Montgomery St B…,64
57508,4/30/2017,17.3,16,Steuart St at M…,74
37004,4/22/2017,16.4,16,Steuart St at M…,50
62929,4/19/2017,7.88,3,Powell St BART …,15
90551,4/15/2017,13.6,21,Montgomery St B…,50
20583,4/19/2017,11.8,3,Powell St BART …,383
42239,4/23/2017,12.5,3,Powell St BART …,371
83675,4/21/2017,13.4,5,Powell St BART …,371
57892,4/7/2017,17.7,67,San Francisco C…,285
51253,4/23/2017,7.53,15,San Francisco F…,6
54239,4/29/2017,26.4,6,The Embarcadero…,43
46653,4/25/2017,19.3,21,Montgomery St B…,126
30208,4/8/2017,11.4,30,San Francisco C…,97
57144,4/8/2017,12.2,30,San Francisco C…,356
38900,4/28/2017,11.4,30,San Francisco C…,15
67430,4/29/2017,12.6,6,The Embarcadero…,17
86660,4/21/2017,9.85,15,San Francisco F…,30
22354,4/3/2017,13,15,San Francisco F…,30
46262,4/7/2017,7.43,3,Powell St BART …,81
69793,4/19/2017,14.2,81,Berry St at 4th…,22
76394,4/28/2017,13.6,81,Berry St at 4th…,22
59549,4/26/2017,18.6,81,Berry St at 4th…,324
11124,4/13/2017,9.47,5,Powell St BART …,90
82895,4/17/2017,13,67,San Francisco C…,97
69060,4/25/2017,9.33,67,San Francisco C…,60
90463,4/26/2017,14.5,16,Steuart St at M…,116
22024,4/7/2017,13.4,30,San Francisco C…,74
26617,4/8/2017,22.5,15,San Francisco F…,58
71477,4/1/2017,9.25,30,San Francisco C…,4
21974,4/11/2017,9.65,30,San Francisco C…,58
85743,4/22/2017,12.8,3,Powell St BART …,125
85897,4/21/2017,12.4,67,San Francisco C…,22
25473,4/10/2017,8.28,5,Powell St BART …,368
44730,4/25/2017,22.4,30,San Francisco C…,146
35854,4/30/2017,6.82,3,Powell St BART …,30
83578,4/4/2017,11.8,30,San Francisco C…,373
42591,4/3/2017,12.2,21,Montgomery St B…,58
66324,4/16/2017,9.85,15,San Francisco F…,6
59364,4/4/2017,10.1,5,Powell St BART …,285
75649,4/8/2017,11.2,67,San Francisco C…,15
44395,4/9/2017,8.1,30,San Francisco C…,62
23963,4/24/2017,18.1,30,San Francisco C…,134
16827,4/12/2017,6.05,16,Steuart St at M…,23
27564,4/24/2017,18.4,30,San Francisco C…,132
90072,4/26/2017,18.6,81,Berry St at 4th…,365
47755,4/26/2017,6.75,6,The Embarcadero…,15
67864,4/13/2017,9.97,15,San Francisco F…,66
55921,4/13/2017,10.4,15,San Francisco F…,66
23181,4/8/2017,13.1,3,Powell St BART …,95
40234,4/23/2017,9.3,21,Montgomery St B…,369
56578,4/7/2017,12.3,81,Berry St at 4th…,15
41712,4/2/2017,5.13,3,Powell St BART …,62
89522,4/25/2017,8.5,30,San Francisco C…,22
20684,4/14/2017,15.4,15,San Francisco F…,364
51975,4/11/2017,13.6,5,Powell St BART …,52
13575,4/11/2017,8.1,30,San Francisco C…,78
38353,4/17/2017,27.7,21,Montgomery St B…,119
90525,4/26/2017,22.2,21,Montgomery St B…,336
43530,4/14/2017,4.1,67,San Francisco C…,321
17469,4/11/2017,6.3,15,San Francisco F…,28
55943,4/21/2017,74.3,3,Powell St BART …,15
58322,4/30/2017,4.42,3,Powell St BART …,17
64208,4/21/2017,6.45,30,San Francisco C…,113
27880,4/25/2017,23,58,Market St at 10…,400
91244,4/22/2017,5.88,30,San Francisco C…,350
11643,4/15/2017,10.3,5,Powell St BART …,76
78496,4/16/2017,21.7,15,San Francisco F…,400
26079,4/12/2017,17.5,15,San Francisco F…,400
67173,4/8/2017,14.7,5,Powell St BART …,93
54717,4/21/2017,20.4,15,San Francisco F…,400
69010,4/25/2017,12.3,5,Powell St BART …,127
30752,4/29/2017,3.95,5,Powell St BART …,21
16295,4/11/2017,134,16,Steuart St at M…,400
10911,4/27/2017,5.9,67,San Francisco C…,5
98031,4/4/2017,3.9,58,Market St at 10…,44
54728,4/16/2017,24.9,30,San Francisco C…,411
14798,4/20/2017,133,16,Steuart St at M…,400
79793,4/11/2017,10.8,6,The Embarcadero…,17
18195,4/20/2017,24.4,30,San Francisco C…,411
27280,4/22/2017,18.1,21,Montgomery St B…,52
32229,4/18/2017,4,30,San Francisco C…,79
42126,4/23/2017,6.23,6,The Embarcadero…,15
12880,4/8/2017,133,16,Steuart St at M…,400
20954,4/21/2017,14.8,81,Berry St at 4th…,15
87056,4/12/2017,14,21,Montgomery St B…,30
42949,4/25/2017,12.8,16,Steuart St at M…,6
98728,4/10/2017,13.9,81,Berry St at 4th…,15
45656,4/25/2017,4.62,30,San Francisco C…,92
69247,4/30/2017,11.9,3,Powell St BART …,30
66517,4/19/2017,13.8,30,San Francisco C…,139
45044,4/22/2017,5.78,30,San Francisco C…,61
72027,4/17/2017,14.2,58,Market St at 10…,139
95617,4/15/2017,19.5,6,The Embarcadero…,9
95369,4/10/2017,19.7,6,The Embarcadero…,9
82531,4/18/2017,10.2,3,Powell St BART …,50
30937,4/10/2017,10.1,16,Steuart St at M…,67
57656,4/24/2017,40.1,16,Steuart St at M…,369
51242,4/28/2017,7.75,81,Berry St at 4th…,16
17067,4/29/2017,8.82,58,Market St at 10…,47
41626,4/12/2017,15.4,81,Berry St at 4th…,15
11620,4/13/2017,16.6,21,Montgomery St B…,85
76739,4/29/2017,16.6,81,Berry St at 4th…,15
78806,4/18/2017,8.62,3,Powell St BART …,30
98210,4/30/2017,11.8,15,San Francisco F…,80
82542,4/6/2017,27.8,16,Steuart St at M…,147
51981,4/4/2017,6.28,6,The Embarcadero…,17
97645,4/24/2017,14,21,Montgomery St B…,126
10813,4/24/2017,17.5,5,Powell St BART …,91
17914,4/26/2017,10.2,21,Montgomery St B…,369
59922,4/20/2017,8.1,3,Powell St BART …,66
14866,4/1/2017,21.8,3,Powell St BART …,21
79541,4/21/2017,13.2,81,Berry St at 4th…,114
24478,4/16/2017,5.88,15,San Francisco F…,37
39845,4/11/2017,19.5,21,Montgomery St B…,114
21105,4/28/2017,11.5,21,Montgomery St B…,21
71421,4/19/2017,13,16,Steuart St at M…,67
59599,4/8/2017,14.4,58,Market St at 10…,147
71009,4/1/2017,8.45,67,San Francisco C…,3
46456,4/19/2017,10.6,15,San Francisco F…,81
57474,4/19/2017,24.5,21,Montgomery St B…,52
66096,4/16/2017,11.6,5,Powell St BART …,93
39050,4/15/2017,17.1,3,Powell St BART …,74
24152,4/18/2017,9,16,Steuart St at M…,30
51300,4/25/2017,17.9,15,San Francisco F…,6
95331,4/13/2017,16.8,21,Montgomery St B…,355
34117,4/15/2017,6.58,58,Market St at 10…,86
68280,4/10/2017,8.22,21,Montgomery St B…,30
69004,4/15/2017,7.17,15,San Francisco F…,323
31306,4/15/2017,9.88,81,Berry St at 4th…,22
61173,4/16/2017,13.2,16,Steuart St at M…,54
69340,4/11/2017,17.1,5,Powell St BART …,60
35024,4/22/2017,16.1,15,San Francisco F…,400
14130,4/26/2017,7.83,58,Market St at 10…,72
41656,4/27/2017,20.2,6,The Embarcadero…,6
34302,4/22/2017,7.53,58,Market St at 10…,285
36868,4/6/2017,3.07,67,San Francisco C…,321
87332,4/24/2017,19.6,81,Berry St at 4th…,132
53657,4/4/2017,9.8,58,Market St at 10…,5
16018,4/26/2017,6.42,3,Powell St BART …,15
70010,4/14/2017,17.3,16,Steuart St at M…,115
85657,4/26/2017,12,5,Powell St BART …,24
91847,4/12/2017,16,5,Powell St BART …,70
67218,4/7/2017,25.1,81,Berry St at 4th…,53
67741,4/1/2017,14.8,15,San Francisco F…,79
38000,4/9/2017,11,16,Steuart St at M…,321
49382,4/26/2017,12.8,30,San Francisco C…,97
43470,4/20/2017,6.8,6,The Embarcadero…,15
91005,4/2/2017,12.2,21,Montgomery St B…,114
88824,4/3/2017,13.5,81,Berry St at 4th…,15
88552,4/27/2017,11.4,5,Powell St BART …,74
80845,4/25/2017,16.3,58,Market St at 10…,119
74075,4/3/2017,26.1,16,Steuart St at M…,58
20673,4/7/2017,19.2,3,Powell St BART …,15
86550,4/22/2017,7.9,15,San Francisco F…,21
58301,4/23/2017,23.6,15,San Francisco F…,130
54218,4/1/2017,22.1,6,The Embarcadero…,36
37964,4/16/2017,16.6,15,San Francisco F…,115
18393,4/16/2017,15,81,Berry St at 4th…,15
73343,4/24/2017,34.9,3,Powell St BART …,19
23276,4/24/2017,14.2,15,San Francisco F…,104
46269,4/26/2017,16.8,16,Steuart St at M…,399
33018,4/14/2017,5.13,3,Powell St BART …,61
73360,4/4/2017,14.8,58,Market St at 10…,355
47162,4/12/2017,5.13,6,The Embarcadero…,16
61163,4/26/2017,17.9,21,Montgomery St B…,72
25498,4/17/2017,9.3,21,Montgomery St B…,5
96252,4/6/2017,7.3,3,Powell St BART …,43
33655,4/29/2017,10.4,81,Berry St at 4th…,15
48706,4/15/2017,7.57,3,Powell St BART …,58
85542,4/25/2017,7.72,3,Powell St BART …,58
94479,4/12/2017,10.3,81,Berry St at 4th…,110
81229,4/18/2017,13.2,58,Market St at 10…,141
73309,4/4/2017,7.78,16,Steuart St at M…,3
90087,4/12/2017,50,21,Montgomery St B…,399
79182,4/25/2017,5.5,81,Berry St at 4th…,116
64937,4/6/2017,49.1,21,Montgomery St B…,399
90527,4/27/2017,19.9,15,San Francisco F…,126
94403,4/5/2017,11.6,67,San Francisco C…,22
43566,4/17/2017,24,6,The Embarcadero…,67
33976,4/10/2017,8.85,21,Montgomery St B…,58
56309,4/2/2017,12.7,21,Montgomery St B…,74
66230,4/2/2017,22.4,16,Steuart St at M…,131
22699,4/11/2017,21.8,58,Market St at 10…,6
69681,4/28/2017,13.6,3,Powell St BART …,85
11139,4/24/2017,10.8,16,Steuart St at M…,67
73123,4/29/2017,15.7,15,San Francisco F…,114
82220,4/2/2017,9.5,58,Market St at 10…,47
45023,4/14/2017,14.2,81,Berry St at 4th…,8
62573,4/16/2017,23.5,30,San Francisco C…,120
32294,4/24/2017,10.9,21,Montgomery St B…,30
31943,4/3/2017,27,3,Powell St BART …,130
99850,4/23/2017,27.2,3,Powell St BART …,130
71295,4/30/2017,8.93,3,Powell St BART …,80
28905,4/15/2017,9.55,30,San Francisco C…,58
76704,4/5/2017,10.8,58,Market St at 10…,15
60186,4/22/2017,10.7,58,Market St at 10…,67
93919,4/15/2017,5.17,58,Market St at 10…,98
35211,4/23/2017,18.8,30,San Francisco C…,54
75918,4/3/2017,7.28,58,Market St at 10…,350
64595,4/2/2017,6.75,81,Berry St at 4th…,27
37822,4/4/2017,1.02,3,Powell St BART …,3
32716,4/5/2017,21.1,81,Berry St at 4th…,371
30085,4/9/2017,21.2,6,The Embarcadero…,81
61702,4/4/2017,22.8,15,San Francisco F…,53
34602,4/5/2017,1.07,3,Powell St BART …,3
29874,4/8/2017,22.8,15,San Francisco F…,136
31092,4/3/2017,13.2,3,Powell St BART …,53
28448,4/18/2017,240,3,Powell St BART …,5
23089,4/12/2017,14,15,San Francisco F…,6
86822,4/9/2017,13.3,15,San Francisco F…,6
81166,4/12/2017,6.43,5,Powell St BART …,67
33874,4/8/2017,13.7,16,Steuart St at M…,58
12267,4/20/2017,16,67,San Francisco C…,398
28891,4/6/2017,62.5,21,Montgomery St B…,101
55816,4/26/2017,11.5,58,Market St at 10…,363
65065,4/1/2017,12.4,58,Market St at 10…,17
23473,4/27/2017,23.5,21,Montgomery St B…,134
94864,4/24/2017,13.6,21,Montgomery St B…,285
41122,4/28/2017,15.6,6,The Embarcadero…,47
82951,4/9/2017,7.38,15,San Francisco F…,21
62463,4/11/2017,12.6,5,Powell St BART …,120
27438,4/22/2017,4.88,3,Powell St BART …,321
29494,4/8/2017,14.6,5,Powell St BART …,399
38827,4/29/2017,15.9,16,Steuart St at M…,126
24365,4/21/2017,15,21,Montgomery St B…,112
57715,4/19/2017,11.9,58,Market St at 10…,50
14937,4/5/2017,11.4,5,Powell St BART …,120
49053,4/1/2017,27.6,30,San Francisco C…,29
65862,4/7/2017,11.2,15,San Francisco F…,81
54065,4/19/2017,15.6,15,San Francisco F…,399
10062,4/19/2017,13.2,16,Steuart St at M…,371
73327,4/4/2017,8.83,67,San Francisco C…,100
76449,4/13/2017,10.3,58,Market St at 10…,30
81223,4/8/2017,10.8,58,Market St at 10…,30
37971,4/25/2017,6.68,6,The Embarcadero…,16
45402,4/19/2017,9.27,81,Berry St at 4th…,15
92494,4/21/2017,9.5,30,San Francisco C…,15
52766,4/14/2017,7.57,6,The Embarcadero…,16
62783,4/25/2017,12.9,58,Market St at 10…,139
91679,4/20/2017,9.85,67,San Francisco C…,124
28911,4/7/2017,12.6,6,The Embarcadero…,24
43577,4/27/2017,9.63,15,San Francisco F…,30
75921,4/21/2017,17.6,21,Montgomery St B…,114
92600,4/27/2017,6,5,Powell St BART …,80
56811,4/8/2017,5.45,21,Montgomery St B…,49
48513,4/22/2017,4.62,21,Montgomery St B…,27
18248,4/21/2017,9.05,30,San Francisco C…,5
37055,4/2/2017,9.82,5,Powell St BART …,15
86384,4/10/2017,5.15,5,Powell St BART …,58
16143,4/7/2017,11.8,3,Powell St BART …,87
54046,4/3/2017,15,6,The Embarcadero…,30
25155,4/29/2017,5.52,58,Market St at 10…,86
30340,4/8/2017,14.6,81,Berry St at 4th…,16
18185,4/11/2017,8.65,67,San Francisco C…,77
39433,4/29/2017,14.9,30,San Francisco C…,106
70244,4/10/2017,15.8,21,Montgomery St B…,30
89647,4/19/2017,10,81,Berry St at 4th…,115
95687,4/26/2017,4.57,5,Powell St BART …,58
78362,4/6/2017,7.62,81,Berry St at 4th…,27
91534,4/17/2017,3.05,81,Berry St at 4th…,91
41293,4/4/2017,3.62,81,Berry St at 4th…,93
47808,4/19/2017,18.2,3,Powell St BART …,118
74190,4/27/2017,7.58,30,San Francisco C…,5
26497,4/22/2017,6.43,5,Powell St BART …,67
82226,4/24/2017,4.45,30,San Francisco C…,89
58559,4/15/2017,15.6,6,The Embarcadero…,30
67700,4/5/2017,10.4,16,Steuart St at M…,67
28730,4/19/2017,9.53,21,Montgomery St B…,30
30857,4/17/2017,4.63,67,San Francisco C…,350
50914,4/21/2017,2.68,15,San Francisco F…,8
57757,4/16/2017,3.37,6,The Embarcadero…,8
44439,4/4/2017,12,58,Market St at 10…,321
24771,4/10/2017,9.18,21,Montgomery St B…,58
71031,4/20/2017,6.03,3,Powell St BART …,34
89356,4/10/2017,3.52,67,San Francisco C…,90
87577,4/4/2017,8.62,81,Berry St at 4th…,113
44398,4/2/2017,5.92,16,Steuart St at M…,3
12983,4/30/2017,5.43,15,San Francisco F…,6
13086,4/27/2017,18.5,15,San Francisco F…,72
74434,4/26/2017,11.7,16,Steuart St at M…,81
45126,4/14/2017,18.1,21,Montgomery St B…,95
61721,4/20/2017,4.65,15,San Francisco F…,28
81095,4/19/2017,7.57,15,San Francisco F…,19
17931,4/25/2017,4.27,58,Market St at 10…,98
91415,4/11/2017,6.23,6,The Embarcadero…,16
54058,4/22/2017,9.6,30,San Francisco C…,16
89298,4/10/2017,14.5,58,Market St at 10…,145
72787,4/12/2017,8.58,16,Steuart St at M…,30
84900,4/30/2017,7.67,6,The Embarcadero…,16
71380,4/8/2017,10.8,81,Berry St at 4th…,61
75607,4/14/2017,3.7,67,San Francisco C…,90
63985,4/9/2017,9.35,30,San Francisco C…,15
43676,4/29/2017,5.97,30,San Francisco C…,78
86674,4/12/2017,4.6,15,San Francisco F…,22
14740,4/1/2017,19.2,3,Powell St BART …,87
19144,4/21/2017,5.55,6,The Embarcadero…,16
15618,4/18/2017,11.7,6,The Embarcadero…,23
15999,4/9/2017,12.4,15,San Francisco F…,102
81067,4/29/2017,11.6,58,Market St at 10…,144
27492,4/28/2017,6.27,30,San Francisco C…,62
87072,4/14/2017,18.2,21,Montgomery St B…,411
85169,4/14/2017,11.7,15,San Francisco F…,81
74089,4/3/2017,6.7,58,Market St at 10…,370
34107,4/20/2017,13.3,58,Market St at 10…,132
44705,4/26/2017,7.52,16,Steuart St at M…,324
69865,4/11/2017,7.9,6,The Embarcadero…,15
50514,4/19/2017,13.6,6,The Embarcadero…,22
58314,4/24/2017,73.5,15,San Francisco F…,324
87093,4/16/2017,12.2,81,Berry St at 4th…,9
